review_id_1,stars_1,pre_cleaned_text_1,review_id_2,stars_2,pre_cleaned_text_2
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",OK4DiPTuljgvE6ljJT6WsA,4,Nice place while waiting for a plane.  Staff was friendly and attentive.  Had a burger. It was pretty good and reasonably priced.
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",q4xJcDQA4djiWeAGAKloYw,5,This is a very nice place to stay. Everyone has been GREAT!!! The food is great an price reasonable.. Spa is a must have. The suite was spacious and the bed was very comfortable
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",eCQzLXwpAPzfCTuaE05KHA,5,Love Pita Jungle!!!  Especially the hummus!  Server was nice and friendly and efficient.  Food was good but ordered too much of course.  Nice place to go for a change.  Will be back!
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",MTNv-zQfsvuqU6zCrCaEbg,5,The Peppermill Reno is a very nice place to stay! It has excellent amenities and a huge selection for dining! the rooms are fabulous as well! We had a suite in the Tuscany Tower.
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",8Bqhu6fKh2z3YuBuyW9JWA,5,"It's a nice place in the middle of no where .. went there to watch a ball game , found the love of my life ;)"
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",jwO0sLq6iIc0y_o0cHJJjQ,3,The family and I are visiting and decided to stop in for lunch. The staff was nice and the place was clean. The food was ok but a bit over priced for what you get.
I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money .",5-wdxy4-eDF0I0bEJ2ghEA,5,Nice place to eat. The food was good (the wings and ribs were perfect!) and atmosphere really comfortable.
fLrU1Q9bu3pQOw0EgFhLmg,5,What a fun time. Great recommendations on wines and the charcuterie with meat and cheese was fabulous. Come on in!,D7ROpOIyOylo63a5A3-4FA,5,My step-son had a super fun time and it was a great bonding experience for us.
T5fmDXXOYL5mtraq45XByg,5,I love this place great burgers and great staff Stacy is a super friendly waiter. Love it here.,po3j2dvicof_7pKFWr8VHw,4,Great burger and great service.  Be careful though.... the burger is kind of the food equivalent of crack.
qbx3DnEI-8Y26dcRXPrY-g,3,"Bumped up a star. Went here again by default because there aren't many salon choices on Sunday's. 
   This time it was noticeable that my hair was curled & it held up pretty well. The stylist was very nice but seemed a bit inexperienced. Not used to having give instructions or ask for product. I still had to do some tweaking before I could go out. 
   Also, little side note, I wish they would ask if you'd like something to drink after you're in the salon & seated at the hair station. Instead it was mentioned as I was walking thru the door but after I was washed & having my hair done is when I would've liked one!;) 
Overall not a bad experience, I would consider coming again.",Ee3Frg2hxAD2a7pKJEQgMQ,3,"Bumped up a star. Went here again by default because there aren't many salon choices on Sunday's. 
   This time it was noticeable that my hair was curled & it held up pretty well. The stylist was very nice but seemed a bit inexperienced. Not used to having to give instructions or ask for product. I still had to do some tweaking before I could go out. 
   Also, little side note, I wish they would ask if you'd like something to drink after you're in the salon & seated at the hair station. Instead it was mentioned as I was walking thru the door but after I was washed & having my hair done is when I would've liked one!;) 
Overall not a bad experience, I would consider coming again."
ibNQxt-r5Jp5cywcYzkijA,3,"This is the Bellevue/West Nashville edition of M.L. Rose.  It's pretty comparable to the original spot.  Here is my review of that one:


M.L. Rose isn't bad, but it's not great.  I love the concept.  They are a burger place that offers an above average beer selection.  That's a great start!

The problem is their execution.  The beer list is good.  It could probably be a bit better since 'craft beer' is actually in their name.  However, I have no complaints with their above average selection.  However, the food is very average.  They could do a better job and I would lump their burgers into this group.  Unfortunately, I would have to say that this is you classic example of bar food.

I do come here occasionally and always enjoy myself.  It's a fun atmosphere and the service is good and very friendly.  They also sponsor Nashville Sports Leagues and I love the folks that give back to their community.  I've been there several times just because of that relationship.

M.L. Rose is a decent bar overall and a good place to grab a burger and a beer.  It's just not one of the better places in Nashville to get these items.",FJ7OEX1SYd2qw_73gGaYdA,3,"M.L. Rose isn't bad, but it's not great.  I love the concept.  They are a burger place that offers an above average beer selection.  That's a great start!

The problem is their execution.  The beer list is good.  It could probably be a bit better since 'craft beer' is actually in their name.  However, I have no complaints with their above average selection.  However, the food is very average.  They could do a better job and I would lump their burgers into this group.  Unfortunately, I would have to say that this is you classic example of bar food.

I do come here occasionally and always enjoy myself.  It's a fun atmosphere and the service is good and very friendly.  They also sponsor Nashville Sports Leagues and I love the folks that give back to their community.  I've been there several times just because of that relationship.

M.L. Rose is a decent bar overall and a good place to grab a burger and a beer.  It's just not one of the better places in Nashville to get these items."
SalPBYQmyEJVHcUpXgcVgw,5,"Would recommend to all!! Had the tiger roll and the Florida sunshine roll last visit. Both were incredible tasty. In addition to great quality food and reasonably priced, the service was great. Their servers - especially Kellen- was extremely friendly making us feel very comfortable and allowing for a very enjoyable dinner. He was attentive to all of our needs and went out of his way to make sure we were satisfied.",pSr4xZa8Tl9E75puRaWx2A,5,"Had the tiger roll and the sunshine roll last visit. Both were incredible tasty. In addition to great quality food and reasonably priced, the service was great. Their servers - especially Kellen- was extremely friendly making us feel very comfortable and allowing for a very enjoyable dinner. He was attentive to all of our needs and went out of his way to make sure we were satisfied."
